"num_minors","hombre","bin_head","age","bin_headFemale","age2","estrato1","maximo_nivel_educativo","tamano_empresa","tiempo_empresa_actual","formal","hoursWorkUsual","ingreso_laboral_horas_actuales","oficio","log_ingreso_laboral_horas_actuales","age_grupo"
2,0,0,47,0,2209,"2","4","3",15,0,91,5840.91949721514,"45",8.35566975822277,"45-54"
2,1,1,33,0,1089,"2","5","5",1,1,66,2974.087890625,"83",7.99769267958443,"25-34"
2,0,0,34,0,1156,"2","5","4",36,0,70,4000,"53",8.29404964010203,"25-34"
1,1,1,45,0,2025,"2","5","3",168,1,48,6470.138671875,"84",8.77495282032168,"45-54"
2,1,1,45,0,2025,"3","6","7",156,1,50,5820.79130817282,"95",8.58353163142216,"45-54"
1,0,1,32,1,1024,"3","7","2",18,1,45,4977.482421875,"32",8.51267950441529,"25-34"
0,1,1,26,0,676,"2","6","6",23,1,48,7291.66650390625,"95",8.89448740023628,"25-34"
0,0,0,22,0,484,"2","7","6",9,1,48,4368.2900390625,"34",8.38212691610457,"18-24"
2,1,1,37,0,1369,"3","6","9",186,1,66,5538.72021484375,"58",8.61951874490389,"35-44"
2,0,0,37,0,1369,"3","6","9",3,1,48,4518.17431640625,"39",8.41586327893223,"35-44"
1,1,1,40,0,1600,"2","3","4",36,0,48,5347.22216796875,"79",8.58433248410776,"35-44"
1,0,0,40,0,1600,"2","3","6",12,0,48,3796.52783203125,"45",8.24184219959738,"35-44"
1,0,0,20,0,400,"2","7","9",4,1,48,3797.7041015625,"39",8.24215197932255,"18-24"
0,1,1,38,0,1444,"2","6","9",84,1,48,6113.6572265625,"58",8.71828043718313,"35-44"
0,0,0,38,0,1444,"2","5","2",72,1,48,972.222229003906,"98",6.87958440899089,"35-44"
1,1,1,30,0,900,"2","6","2",18,0,78,2692.3076171875,"45",7.89815395510823,"25-34"
0,1,1,26,0,676,"2","6","9",9,1,48,4368.2900390625,"97",8.38212691610457,"25-34"
0,1,0,44,0,1936,"2","6","1",18,0,60,7486.43966379473,"45",8.58028722834266,"35-44"
0,1,1,25,0,625,"2","6","9",6,1,60,3128.90405273438,"97",8.0484380793235,"25-34"
0,0,0,25,0,625,"2","6","9",36,1,60,3634.38647460938,"61",8.19819559294624,"25-34"
0,1,1,29,0,841,"2","4","5",1,1,48,5289.91943359375,"58",8.5735582947919,"25-34"
1,1,1,36,0,1296,"2","4","7",16,1,48,4358.79638671875,"93",8.37995124014,"35-44"
1,0,0,25,0,625,"2","4","1",36,0,40,4827.04235344964,"55",8.41905713776395,"25-34"
0,1,1,27,0,729,"2","6","1",48,0,60,4988.90817186309,"95",8.44700570280411,"25-34"
0,0,0,23,0,529,"2","6","1",36,0,50,4124.76310306838,"45",8.23335415574435,"18-24"
0,0,1,20,1,400,"2","7","4",8,0,50,3743.05554199219,"99",8.21319850094677,"18-24"
0,1,1,60,0,3600,"2","4","1",240,0,60,4054.99774169922,"45",8.12885448532475,"60+"
0,1,1,46,0,2116,"2","5","3",18,0,65,4345.490234375,"99",8.36979167912651,"45-54"
0,1,0,24,0,576,"2","6","9",10,1,80,3732.97631835938,"58",8.22496113503145,"18-24"
1,1,1,36,0,1296,"2","5","1",96,0,48,5138.41596679688,"93",8.48850897410624,"35-44"
1,0,0,36,0,1296,"2","7","1",3,0,30,4698.22372923779,"55",8.43465989216789,"35-44"
0,1,1,38,0,1444,"3","7","1",72,1,40,26045.6013183594,"44",9.60203984994045,"35-44"
0,0,1,53,1,2809,"3","7","4",30,1,48,10512.15234375,"21",9.26028723298525,"45-54"
4,1,1,59,0,3481,"2","4","1",2,0,45,5964.59582913306,"98",8.5474537014119,"55-60"
4,0,0,57,0,3249,"2","5","1",8,0,28,4666.66650390625,"54",8.44820028505205,"55-60"
4,1,0,23,0,529,"2","7","6",54,1,18,5026.73620605469,"51",8.44833980931801,"18-24"
4,1,0,20,0,400,"2","7","6",2,0,50,5600,"51",8.63052187672324,"18-24"
4,0,0,30,0,900,"2","7","9",84,1,40,7014.84228515625,"33",8.85578350976868,"25-34"
1,1,0,30,0,900,"2","6","9",24,1,48,4081.26879882812,"58",8.31416319915885,"25-34"
1,1,0,29,0,841,"2","7","1",12,0,40,8246.3257107942,"3",8.86901709932904,"25-34"
1,0,0,21,0,441,"2","7","8",12,1,40,5412.80029296875,"32",8.59652185215162,"18-24"
0,0,1,37,1,1369,"2","7","6",24,1,48,4226.5078125,"33",8.34913135482344,"35-44"
0,0,0,21,0,441,"2","7","9",36,1,48,6181.11865234375,"59",8.7292545457772,"18-24"
2,1,1,29,0,841,"2","6","2",60,0,54,5257.20166015625,"77",8.56735416039496,"25-34"
2,0,0,33,0,1089,"2","3","1",2,0,15,4967.54318311738,"45",8.39675093754077,"25-34"
3,1,0,29,0,841,"3","7","9",16,1,48,10532.408203125,"7",9.26221227823247,"25-34"
3,0,0,27,0,729,"3","6","3",36,1,56,3861.11108398438,"45",8.25871026663109,"25-34"
3,0,0,24,0,576,"3","6","9",16,1,48,7145.83349609375,"33",8.87428473801715,"18-24"
0,1,1,55,0,3025,"2","5","8",78,1,48,6724.537109375,"93",8.81351837078135,"55-60"
0,1,1,43,0,1849,"3","4","4",48,0,72,3888.88891601562,"53",8.26587877011078,"35-44"
0,1,1,66,0,4356,"2","4","1",3,0,70,6778.95563616071,"98",8.67765644266355,"60+"
0,0,0,43,0,1849,"2","4","2",72,0,48,3888.88891601562,"53",8.26587877011078,"35-44"
3,1,0,41,0,1681,"3","6","1",1,1,96,5099.26775512695,"98",8.46264186454584,"35-44"
3,0,0,38,0,1444,"3","6","9",120,1,48,4542.47998046875,"44",8.42122839309908,"35-44"
3,0,0,32,0,1024,"3","6","6",1,1,45,5210.47705078125,"59",8.55842669500502,"25-34"
0,1,1,29,0,841,"3","7","9",24,1,48,12245.1389160156,"7",9.4048545782015,"25-34"
0,1,1,40,0,1600,"3","3","7",240,1,60,5055.5556640625,"77",8.52824304906573,"35-44"
4,1,0,22,0,484,"3","6","3",3,0,50,3733.33325195312,"53",8.2250567468168,"18-24"
4,0,0,24,0,576,"3","5","1",3,0,18,1296.29626464844,"54",7.16726645005316,"18-24"
4,1,0,27,0,729,"3","6","2",6,0,24,2916.66674804688,"53",7.97819671858534,"25-34"
0,0,1,57,1,3249,"3","7","9",456,1,40,12638.8896484375,"21",9.44453381957313,"55-60"
0,1,0,45,0,2025,"3","6","1",72,1,40,6781.42248535156,"92",8.74743358932974,"45-54"
0,0,0,27,0,729,"3","7","9",60,1,48,7615.74072265625,"44",8.93797253212282,"25-34"
0,1,0,24,0,576,"3","7","4",7,1,35,9948.3203125,"2",9.20515900308808,"18-24"
0,1,1,27,0,729,"3","7","9",14,1,48,7842.59228515625,"11",8.96732470730912,"25-34"
0,0,0,29,0,841,"3","7","9",2,1,48,9722.22265625,"21",9.18216953965234,"25-34"
0,1,0,25,0,625,"3","7","9",4,1,48,8701.388671875,"45",9.07123790936206,"25-34"
0,1,1,33,0,1089,"3","7","9",67,1,40,7894.31982421875,"21",8.97389877025118,"25-34"
0,1,0,45,0,2025,"3","7","1",12,1,96,6210.06002215485,"98",8.63812303246879,"45-54"
0,1,1,65,0,4225,"4","6","9",180,1,24,4217.52407731681,"58",8.28229259941687,"60+"
0,0,0,49,0,2401,"4","7","9",60,1,48,15271.9912109375,"7",9.63377578990368,"45-54"
0,0,0,30,0,900,"4","7","2",6,0,40,11637.4112773694,"13",9.13852043150185,"25-34"
0,1,1,43,0,1849,"3","7","7",1,1,50,22716.94921875,"8",9.88496653960026,"35-44"
0,1,1,39,0,1521,"3","7","7",36,1,77,2831.98193359375,"45",7.94873207541252,"35-44"
0,0,0,34,0,1156,"3","7","5",12,1,70,3115.18823242188,"45",8.04404485713965,"25-34"
0,0,1,23,1,529,"3","7","1",72,0,35,11170.7989257812,"7",9.2742074633734,"18-24"
0,0,1,46,1,2116,"2","3","1",96,0,48,5840.91949721514,"45",8.35566975822277,"45-54"
1,1,1,36,0,1296,"2","7","9",3,1,48,6894.0810546875,"33",8.83841850428758,"35-44"
1,0,0,31,0,961,"2","7","4",48,1,48,5840.8408203125,"33",8.67263004153962,"25-34"
1,1,1,35,0,1225,"3","6","1",7,0,60,5099.26775512695,"98",8.46264186454584,"35-44"
1,0,0,38,0,1444,"3","6","2",84,0,58,3701.1494140625,"45",8.21639870283916,"35-44"
0,0,1,53,1,2809,"2","6","2",336,1,54,4041.1806640625,"54",8.30429217184018,"45-54"
0,1,0,62,0,3844,"2","5","2",120,0,48,5347.22216796875,"95",8.58433248410776,"60+"
0,1,0,28,0,784,"2","6","4",6,0,60,4900,"92",8.49699048409872,"25-34"
0,1,1,29,0,841,"3","7","1",8,1,60,10695.8981933594,"43",9.00393389737952,"25-34"
0,1,0,29,0,841,"3","7","6",66,1,48,24799.767578125,"9",10.1185895602594,"25-34"
1,1,0,23,0,529,"2","6","3",18,1,60,5522.22216796875,"97",8.61653562492393,"18-24"
1,0,0,20,0,400,"2","6","9",3,1,48,3629.62963867188,"45",8.19688589413961,"18-24"
3,1,1,50,0,2500,"3","6","6",156,1,40,5616.0009765625,"45",8.63337511959497,"45-54"
3,0,0,33,0,1089,"3","6","1",12,0,5,4967.54318311738,"45",8.39675093754077,"25-34"
1,1,1,53,0,2809,"2","4","3",12,0,48,3406.49415806362,"81",8.06711750413151,"45-54"
1,0,0,52,0,2704,"2","5","7",120,1,40,9333.3330078125,"80",9.141347465612,"45-54"
0,1,1,37,0,1369,"2","7","9",42,1,50,26133.333984375,"30",10.1709669425827,"35-44"
0,0,1,64,1,4096,"1","1","1",60,0,20,3012.31257360122,"53",7.87800506596179,"60+"
0,0,1,56,1,3136,"3","5","4",18,1,48,4212.962890625,"55",8.34592145363854,"55-60"
0,1,1,32,0,1024,"2","7","9",4,1,48,8226.8359375,"8",9.01515676501069,"25-34"
0,0,0,26,0,676,"2","7","6",18,1,72,5617.2841796875,"38",8.63360358404018,"25-34"
1,1,1,31,0,961,"2","5","3",24,0,98,2857.14282226562,"45",7.95757739127378,"25-34"
1,0,0,38,0,1444,"2","7","3",24,1,77,2727.27270507812,"33",7.9110573797079,"35-44"
0,0,1,29,1,841,"3","7","1",16,1,48,4739.58349609375,"54",8.46370454080591,"25-34"
0,1,1,43,0,1849,"3","6","9",24,1,56,3893.9853515625,"97",8.26718842412807,"35-44"
0,0,1,49,1,2401,"3","6","9",23,1,48,4226.5078125,"79",8.34913135482344,"45-54"
0,1,0,54,0,2916,"3","6","9",60,1,48,9722.22265625,"45",9.18216953965234,"45-54"
0,0,0,22,0,484,"3","7","5",8,1,48,4458.66455078125,"13",8.40260457210062,"18-24"
1,0,1,41,1,1681,"3","3","9",48,1,48,6384.25927734375,"53",8.76159075192394,"35-44"
1,1,0,48,0,2304,"3","6","9",12,1,48,4050.92578125,"53",8.3067007219413,"45-54"
0,1,1,47,0,2209,"3","6","1",1,0,48,5820.79130817282,"95",8.58353163142216,"45-54"
0,0,0,47,0,2209,"3","5","1",33,1,24,5582.17626953125,"54",8.62733399180106,"45-54"
0,1,0,24,0,576,"3","7","9",3,1,40,5071.80908203125,"38",8.53145285385325,"18-24"
3,1,1,71,0,5041,"2","3","1",3,0,50,4443.45639910017,"95",8.25303536920613,"60+"
3,0,0,67,0,4489,"2","4","3",12,0,40,3966.66674804688,"53",8.28568141094753,"60+"
3,0,0,36,0,1296,"2","7","9",156,1,48,7542.82373046875,"59",8.92835189095653,"35-44"
0,0,1,21,1,441,"1","6","9",2,0,48,4226.5078125,"77",8.34913135482344,"18-24"
0,1,0,31,0,961,"1","6","3",2,1,50,3645.7958984375,"95",8.2013299740879,"25-34"
1,0,1,44,1,1936,"3","7","4",36,1,48,10532.408203125,"39",9.26221227823247,"35-44"
1,1,0,46,0,2116,"3","6","6",84,1,80,2527.77783203125,"98",7.83509586850579,"45-54"
1,1,0,21,0,441,"3","7","4",36,1,48,5873.8427734375,"87",8.67826434487625,"18-24"
1,1,1,51,0,2601,"2","4","2",94,0,91,6809.51400951629,"45",8.64013192068761,"45-54"
1,0,0,45,0,2025,"2","5","1",7,0,40,4563.757559982,"55",8.40068127693269,"45-54"
1,1,0,20,0,400,"2","6","2",4,0,91,2003.1845703125,"45",7.6024934783564,"18-24"
1,0,0,22,0,484,"1","6","9",4,0,48,4226.5078125,"45",8.34913135482344,"18-24"
1,1,0,23,0,529,"1","6","6",0,0,48,3888.88891601562,"79",8.26587877011078,"18-24"
1,1,0,21,0,441,"1","6","4",12,0,60,3713.41333007812,"58",8.21970676769013,"18-24"
1,1,0,47,0,2209,"2","4","3",252,1,98,6809.51400951629,"45",8.64013192068761,"45-54"
0,0,1,46,1,2116,"1","1","4",144,0,60,3111.11108398438,"53",8.04273520310181,"45-54"
0,1,0,26,0,676,"1","6","3",12,0,50,5600,"95",8.63052187672324,"25-34"
0,1,0,21,0,441,"1","6","3",2,1,45,4508.27490234375,"97",8.41366985429946,"18-24"
1,0,0,23,0,529,"1","6","9",8,1,48,4493.86865234375,"33",8.41046922498031,"18-24"
1,1,1,53,0,2809,"2","5","1",180,0,96,6809.51400951629,"45",8.64013192068761,"45-54"
2,0,0,44,0,1936,"2","6","1",7,0,7,5733.33349609375,"54",8.65405240252188,"35-44"
2,1,1,40,0,1600,"1","4","8",1,0,50,4057.447265625,"95",8.30830930253904,"35-44"
2,1,1,39,0,1521,"2","7","4",36,1,48,5429.26611328125,"3",8.59955924970199,"35-44"
1,1,1,44,0,1936,"2","4","9",24,1,56,5460.0458984375,"98",8.60521247501085,"35-44"
0,0,1,70,1,4900,"2","4","1",36,0,40,3776.12036132813,"45",8.16367784482167,"60+"
0,1,0,62,0,3844,"2","5","1",552,0,48,5632.12133789062,"84",8.48980547605328,"60+"
0,0,0,54,0,2916,"2","5","1",52,0,40,26128.47265625,"41",10.1707809050746,"45-54"
2,1,1,32,0,1024,"1","6","1",9,0,84,4057.14008976863,"79",8.26211633342354,"25-34"
2,0,0,32,0,1024,"1","7","6",8,0,30,4355.5556640625,"13",8.37920747335464,"25-34"
1,0,0,35,0,1225,"3","7","4",63,1,48,5148.7265625,"39",8.54650469366418,"35-44"
1,1,0,34,0,1156,"3","7","9",6,1,48,3937.5,"39",8.27830128313389,"25-34"
1,1,0,24,0,576,"3","7","4",7,0,60,1944.44445800781,"57",7.57273158955083,"18-24"
0,0,0,51,0,2601,"1","4","1",120,0,40,4666.66650390625,"54",8.44820028505205,"45-54"
1,1,0,35,0,1225,"3","6","3",0,0,48,4472.22216796875,"95",8.40564069337928,"35-44"
1,0,0,32,0,1024,"3","6","3",1,0,48,1458.33337402344,"53",7.28504953802539,"25-34"
1,1,0,24,0,576,"3","6","2",0,0,24,4081.19694010417,"81",8.29948242102408,"18-24"
1,0,0,43,0,1849,"3","6","3",3,0,50,3266.66674804688,"53",8.09152540090286,"35-44"
0,0,0,61,0,3721,"2","7","4",204,1,45,5617.2841796875,"94",8.63360358404018,"60+"
0,1,0,56,0,3136,"2","5","1",0,0,1,4731.94486490885,"45",8.38244362475935,"55-60"
0,0,1,55,1,3025,"2","6","9",18,1,48,4550.58203125,"55",8.42301042272011,"55-60"
0,0,0,27,0,729,"2","7","9",72,1,48,7899.3056640625,"32",8.97453014396751,"25-34"
1,1,1,34,0,1156,"3","7","1",4,0,84,5947.00786557405,"38",8.62686698265053,"25-34"
1,0,0,38,0,1444,"3","7","9",31,1,48,18431.712890625,"12",9.8218279866938,"35-44"
1,0,1,55,1,3025,"2","6","9",204,1,40,6979.30908203125,"55",8.8507052054747,"55-60"
2,1,1,64,0,4096,"1","1","1",240,0,45,4924.75240071615,"97",8.46817082279567,"60+"
2,1,0,18,0,324,"1","6","2",0,0,60,3699.38701520647,"79",8.18716903088612,"18-24"
1,1,1,47,0,2209,"2","3","6",1,1,66,2969.69702148438,"95",7.99621521362485,"45-54"
1,0,0,57,0,3249,"2","3","1",14,1,66,3346.80151367188,"54",8.11576039669572,"55-60"
0,1,1,53,0,2809,"2","6","6",18,1,48,4641.7666015625,"53",8.44285030585521,"45-54"
0,0,0,52,0,2704,"2","6","5",144,1,65,3074.06079101562,"53",8.03075469977015,"45-54"
0,1,0,26,0,676,"2","7","9",24,1,48,6667.2294921875,"3",8.80495968413265,"25-34"
0,1,0,23,0,529,"2","7","7",6,1,48,4307.5263671875,"97",8.36811908961086,"18-24"
2,1,1,57,0,3249,"3","6","3",24,1,48,4861.111328125,"41",8.4890223590924,"55-60"
0,1,1,60,0,3600,"3","7","1",36,0,72,6778.95563616071,"98",8.67765644266355,"60+"
0,1,1,83,0,6889,"3","5","2",24,0,48,79333.3359375,"41",11.2814136968111,"60+"
0,1,0,31,0,961,"3","6","2",6,1,60,1944.44445800781,"40",7.57273158955083,"25-34"
0,0,0,66,0,4356,"3","6","9",10,1,40,5071.80908203125,"36",8.53145285385325,"60+"
0,1,1,32,0,1024,"3","4","3",10,0,60,4601.85205078125,"57",8.43421412118266,"25-34"
0,0,0,47,0,2209,"3","6","3",12,0,60,5695.00732421875,"57",8.64734516195925,"45-54"
0,1,0,37,0,1369,"3","7","1",3,0,35,7486.43966379473,"45",8.58028722834266,"35-44"
0,1,1,30,0,900,"1","6","1",24,0,48,6089.8826385498,"45",8.50163749160376,"25-34"
0,0,0,50,0,2500,"1","5","1",240,0,60,5840.91949721514,"45",8.35566975822277,"45-54"
2,0,1,36,1,1296,"2","7","6",12,0,72,2123.931640625,"45",7.66102419758072,"35-44"
0,1,1,45,0,2025,"3","7","1",180,0,55,5105.1221110026,"84",8.44586357192553,"45-54"
0,0,0,48,0,2304,"3","7","1",36,0,40,5371.52783203125,"54",8.58886765951945,"45-54"
0,0,0,22,0,484,"3","7","6",9,1,48,8587.962890625,"39",9.05811683791633,"18-24"
2,1,1,48,0,2304,"3","6","2",84,0,60,3111.11108398438,"77",8.04273520310181,"45-54"
2,0,0,39,0,1521,"3","6","1",3,0,60,3944.28491210937,"41",8.241107764116,"35-44"
0,1,1,53,0,2809,"3","6","1",156,0,84,6210.06002215485,"98",8.63812303246879,"45-54"
2,1,1,46,0,2116,"3","7","9",36,1,48,4226.5078125,"59",8.34913135482344,"45-54"
2,0,0,40,0,1600,"3","6","9",48,1,48,4372.3408203125,"55",8.38305380149881,"35-44"
2,0,0,22,0,484,"3","7","4",0,0,5,13196.5869140625,"17",9.17773813171449,"18-24"
0,1,1,63,0,3969,"3","4","1",36,0,48,4217.52407731681,"58",8.28229259941687,"60+"
0,0,0,52,0,2704,"3","4","1",130,0,48,5840.91949721514,"45",8.35566975822277,"45-54"
0,1,1,23,0,529,"3","6","9",4,1,66,4959.345703125,"79",8.50902909632492,"18-24"
1,1,1,41,0,1681,"2","4","5",58,1,48,4193.3984375,"98",8.34126676710173,"35-44"
1,0,0,19,0,361,"2","6","4",9,0,42,5000,"45",8.51719319141624,"18-24"
1,0,1,52,1,2704,"2","4","2",96,0,70,11262.0590820312,"38",8.98710152656498,"45-54"
1,1,0,24,0,576,"2","7","8",1,1,48,5289.91455078125,"15",8.57355737175048,"18-24"
1,1,0,55,0,3025,"3","7","4",9,0,55,4731.94486490885,"45",8.38244362475935,"55-60"
1,1,0,51,0,2601,"3","7","1",24,0,30,6809.51400951629,"45",8.64013192068761,"45-54"
1,0,0,57,0,3249,"3","7","5",9,1,54,4333.02734375,"45",8.37402173230158,"55-60"
1,1,0,48,0,2304,"3","6","5",23,1,54,4124.626953125,"58",8.32473085907317,"45-54"
1,0,0,25,0,625,"3","7","9",2,1,63,3423.00366210938,"59",8.13827370838336,"25-34"
2,1,1,48,0,2304,"2","5","1",300,1,72,6210.06002215485,"98",8.63812303246879,"45-54"
2,1,0,18,0,324,"2","6","1",5,0,60,4291.67515980114,"98",8.3022552533823,"18-24"
0,1,0,25,0,625,"3","7","9",36,1,48,4212.962890625,"33",8.34592145363854,"25-34"
0,1,0,22,0,484,"3","6","1",1,0,42,4303.94888200431,"37",8.31815726812189,"18-24"
0,1,0,22,0,484,"3","6","2",12,0,48,3888.88891601562,"39",8.26587877011078,"18-24"
1,0,1,36,1,1296,"3","7","9",216,1,40,19955.833984375,"13",9.90127680986309,"35-44"
0,0,1,47,1,2209,"4","7","9",8,1,40,22166.666015625,"13",10.0063449086055,"45-54"
2,1,1,25,0,625,"2","6","1",24,1,72,5121.04207803915,"98",8.479953588418,"25-34"
0,1,1,60,0,3600,"2","5","2",12,0,40,4054.99774169922,"45",8.12885448532475,"60+"
0,0,0,44,0,1936,"2","4","2",12,0,20,11734.6227283478,"45",8.60509731914462,"35-44"
0,0,1,77,1,5929,"4","6","6",375,0,40,79333.3359375,"41",11.2814136968111,"60+"
1,0,1,41,1,1681,"2","4","1",327,0,45,4234.94851592093,"53",8.29202758685236,"35-44"
1,1,0,51,0,2601,"2","4","1",2,0,54,5631.64659830729,"83",8.56727076456569,"45-54"
1,0,0,24,0,576,"2","7","9",3,1,50,7149.33349609375,"44",8.8747744140135,"18-24"
0,1,1,36,0,1296,"2","7","1",36,0,60,8427.6399710519,"3",8.93121280488026,"35-44"
0,1,1,53,0,2809,"3","6","1",24,1,84,6809.51400951629,"45",8.64013192068761,"45-54"
2,1,1,44,0,1936,"2","6","9",1,1,68,3186.44018554688,"58",8.06665964337054,"35-44"
1,0,1,48,1,2304,"4","7","4",22,1,45,21086.419921875,"2",9.95638450666282,"45-54"
2,0,1,35,1,1225,"2","4","1",3,0,32,4698.22372923779,"55",8.43465989216789,"35-44"
2,1,0,43,0,1849,"2","4","9",1,1,72,3012.1162109375,"45",8.01039817082406,"35-44"
2,1,1,36,0,1296,"2","3","1",12,0,20,5064.25485486869,"95",8.46477715835634,"35-44"
2,0,0,37,0,1369,"2","6","1",12,0,20,4698.22372923779,"55",8.43465989216789,"35-44"
3,1,1,27,0,729,"3","6","2",120,0,48,6089.8826385498,"45",8.50163749160376,"25-34"
3,0,0,33,0,1089,"3","5","1",120,0,40,4967.54318311738,"45",8.39675093754077,"25-34"
2,1,1,43,0,1849,"2","4","2",60,1,60,4656.26293945312,"41",8.44596596497594,"35-44"
2,0,0,38,0,1444,"2","6","2",60,0,60,11734.6227283478,"45",8.60509731914462,"35-44"
2,1,1,27,0,729,"2","6","9",4,1,40,6343.75,"99",8.7552253552242,"25-34"
2,0,0,25,0,625,"2","6","9",1,1,48,4226.5078125,"55",8.34913135482344,"25-34"
1,0,0,26,0,676,"3","7","9",0,0,9,5185.18505859375,"39",8.55356081117305,"25-34"
1,0,1,45,1,2025,"2","5","4",4,1,48,4226.5078125,"55",8.34913135482344,"45-54"
1,1,0,50,0,2500,"2","3","6",36,1,48,8890.97265625,"93",9.09279173267495,"45-54"
1,1,0,21,0,441,"2","6","9",6,1,48,4121.7783203125,"97",8.32403998036146,"18-24"
2,1,1,25,0,625,"3","7","7",24,1,48,7420.70166015625,"3",8.91202889505397,"25-34"
2,0,0,26,0,676,"3","7","2",60,1,48,4655.90576171875,"45",8.44589174902576,"25-34"
0,1,0,27,0,729,"4","7","9",36,1,48,7899.3056640625,"53",8.97453014396751,"25-34"
0,1,0,21,0,441,"4","7","9",3,1,48,9722.22265625,"44",9.18216953965234,"18-24"
0,1,0,28,0,784,"4","7","1",48,0,48,11537.9890580611,"44",9.03307527875961,"25-34"
0,1,0,22,0,484,"4","7","1",36,0,40,5534.6731071921,"3",8.57019872616996,"18-24"
0,0,1,59,1,3481,"3","5","2",36,0,48,3564.81469726562,"45",8.17886735317086,"55-60"
0,0,0,22,0,484,"3","7","3",2,1,48,8385.41650390625,"15",9.02856946751123,"18-24"
1,1,1,30,0,900,"3","6","7",120,1,48,5289.91455078125,"39",8.57355737175048,"25-34"
1,1,0,29,0,841,"3","7","9",36,1,40,7407.61962890625,"39",8.91026442901779,"25-34"
1,1,1,22,0,484,"3","5","4",12,0,52,6207.26513671875,"45",8.73347568126078,"18-24"
1,1,1,30,0,900,"2","6","2",72,0,48,5833.33349609375,"75",8.67134389914528,"25-34"
1,0,0,28,0,784,"2","7","8",7,1,24,5705.75537109375,"55",8.64923065863109,"25-34"
1,0,0,47,0,2209,"3","7","9",72,1,48,13165.5087890625,"42",9.48535571828295,"45-54"
2,0,1,46,1,2116,"4","7","9",36,1,48,24305.5546875,"39",10.0984601911694,"45-54"
1,0,1,28,1,784,"3","7","9",96,1,48,11290.7412109375,"44",9.33173830697609,"25-34"
1,1,0,30,0,900,"3","6","4",8,0,55,3945.45458984375,"45",8.28031945854084,"25-34"
1,1,0,50,0,2500,"3","6","1",240,0,60,7420.33885091146,"85",8.77796698338465,"45-54"
0,1,0,42,0,1764,"4","7","9",9,1,48,23093.1859266493,"13",9.88167072614944,"35-44"
0,1,1,49,0,2401,"4","7","9",24,1,90,41481.48046875,"2",10.6330023528529,"45-54"
0,1,1,25,0,625,"2","6","2",24,0,48,2430.5556640625,"98",7.79587517853245,"25-34"
1,1,1,24,0,576,"2","6","9",48,1,48,6630.771484375,"83",8.79947643906113,"18-24"
1,0,0,21,0,441,"2","5","1",8,0,30,4124.76310306838,"45",8.23335415574435,"18-24"
0,1,1,55,0,3025,"3","1","7",8,1,48,6505.1923828125,"98",8.78035596511536,"55-60"
0,0,0,51,0,2601,"3","6","1",4,1,48,3797.7041015625,"54",8.24215197932255,"45-54"
1,0,1,45,1,2025,"2","3","9",72,1,48,4692.16162109375,"55",8.45364865527852,"45-54"
3,0,1,26,1,676,"3","6","2",30,1,56,3750,"53",8.22951111896446,"25-34"
3,0,0,24,0,576,"3","6","5",11,1,48,4835.55615234375,"53",8.48375142761027,"18-24"
0,1,1,55,0,3025,"2","4","2",36,0,48,5964.59582913306,"98",8.5474537014119,"55-60"
0,0,0,52,0,2704,"2","4","7",30,1,48,4633.66455078125,"55",8.44110331367581,"45-54"
0,1,1,48,0,2304,"4","7","9",10,1,40,31898.611328125,"33",10.3703177557917,"45-54"
0,0,0,47,0,2209,"4","7","9",24,1,60,40833.33203125,"11",10.6172539884111,"45-54"
0,0,0,25,0,625,"4","7","9",1,1,48,7720.47021484375,"21",8.95163054982248,"25-34"
3,1,1,35,0,1225,"3","4","2",120,0,50,4756.40468633743,"87",8.4301435678456,"35-44"
3,0,0,39,0,1521,"3","6","6",24,1,48,4844.3720703125,"55",8.48557291227492,"35-44"
0,1,1,29,0,841,"3","7","9",12,1,48,8952.5458984375,"2",9.09969322874439,"25-34"
1,1,1,36,0,1296,"2","6","8",45,1,48,4546.328125,"70",8.42207518064626,"35-44"
1,0,0,42,0,1764,"2","5","1",24,0,24,5481.712890625,"54",8.60917290238377,"35-44"
1,1,1,25,0,625,"2","6","3",14,1,48,6014.68369661824,"58",8.65331812546041,"25-34"
1,0,0,24,0,576,"2","5","1",1,0,12,5934.4443359375,"59",8.68852867771333,"18-24"
1,1,1,31,0,961,"2","6","1",36,1,70,5121.04207803915,"98",8.479953588418,"25-34"
1,0,0,41,0,1681,"2","5","2",24,0,60,4234.94851592093,"53",8.29202758685236,"35-44"
1,1,0,24,0,576,"2","6","9",72,1,70,7791.66650390625,"58",8.96081004459974,"18-24"
0,0,0,23,0,529,"2","7","9",20,1,48,4939.470703125,"38",8.50501345932512,"18-24"
0,1,1,32,0,1024,"3","7","3",23,0,35,10279.0572265625,"41",8.95420082825202,"25-34"
0,1,0,34,0,1156,"3","7","3",1,0,10,6089.8826385498,"45",8.50163749160376,"25-34"
2,1,1,33,0,1089,"3","7","6",24,1,60,3038.16333007812,"98",8.01900844407993,"25-34"
2,0,0,34,0,1156,"3","7","5",42,1,48,4821.99365234375,"32",8.48094274234534,"25-34"
2,0,0,52,0,2704,"3","4","1",84,0,50,2333.33325195312,"54",7.75505310449211,"45-54"
0,0,1,60,1,3600,"2","6","1",96,0,3,3776.12036132813,"45",8.16367784482167,"60+"
0,1,0,41,0,1681,"2","7","8",36,1,48,9458.912109375,"3",9.15471265642405,"35-44"
